OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Country
1626,2022-05-16,13,11,4,186.02,11.11,India
1627,2024-04-17,62,20,5,466.94,88.78,India
1628,2024-04-02,107,25,2,1155.59,133.99,India
1629,2024-05-10,25,10,4,455.13,86.47,India
1630,2024-01-05,16,15,5,1364.09,241.71,India
1631,2023-01-23,195,21,3,848.37,107.53,India
1632,2023-12-16,72,4,4,93.9,10.12,India
1633,2023-04-08,119,11,3,186.02,8.12,India
1634,2024-10-23,51,17,1,1187.13,168.92,India
1635,2023-07-04,43,15,3,1364.09,103.09,India
1636,2024-06-28,4,8,3,1373.73,133.98,India
1637,2024-09-05,138,12,1,1060.53,173.33,India
1638,2022-08-13,3,11,5,186.02,23.82,India
1639,2023-09-11,152,18,5,1218.1,79.58,India
1640,2023-12-31,62,15,4,1364.09,214.33,India
1641,2023-09-08,47,13,2,408.96,43.83,India
1642,2022-05-27,195,24,3,362.1,69.74,India
1643,2023-03-21,56,3,1,892.57,169.8,India
1644,2023-08-20,37,17,5,1187.13,65.11,India
1645,2024-05-14,140,2,3,881.56,34.95,India
1646,2022-09-04,9,20,4,466.94,6.18,India
1647,2024-08-15,61,3,2,892.57,138.65,India
1648,2024-11-23,92,10,3,455.13,20.29,India
1649,2024-09-07,184,14,5,1106.6,98.32,India
1650,2022-08-08,100,14,2,1106.6,14.56,India
1651,2022-03-19,95,21,3,848.37,8.26,India
1652,2024-05-18,185,11,1,186.02,6.66,India
1653,2023-01-16,44,16,1,840.53,112.57,India
1654,2022-12-12,155,20,2,466.94,69.48,India
1655,2023-06-20,61,9,2,137.15,22.34,India
1656,2024-07-05,66,13,2,408.96,14.54,India
1657,2024-12-02,60,6,1,682.88,113.14,India
1658,2024-11-10,111,9,5,137.15,0.66,India
1659,2022-01-21,37,22,4,281.27,9.55,India
1660,2023-04-17,60,25,2,1155.59,42.72,India
1661,2024-02-26,165,9,5,137.15,1.41,India
1662,2022-11-05,116,14,2,1106.6,156.93,India
1663,2023-12-16,124,13,5,408.96,62.25,India
1664,2023-11-22,20,24,5,362.1,4.64,India
1665,2024-11-27,90,2,3,881.56,16.91,India
1666,2023-11-17,43,14,2,1106.6,47.15,India
1667,2024-04-26,186,15,1,1364.09,204.53,India
1668,2022-05-07,73,23,4,1250.88,13.37,India
1669,2023-01-28,69,5,2,287.72,31.8,India
1670,2023-06-29,122,12,4,1060.53,173.17,India
1671,2024-11-16,196,25,2,1155.59,161.53,India
1672,2022-08-04,32,13,3,408.96,7.05,India
1673,2023-02-02,111,7,2,144.39,24.54,India
1674,2024-06-04,130,11,4,186.02,22.19,India
1675,2022-12-07,120,9,4,137.15,24.78,India
1676,2022-09-28,140,9,5,137.15,4.08,India
1677,2022-10-24,136,7,2,144.39,16.86,India
1678,2023-08-11,22,24,2,362.1,18.36,India
1679,2024-11-17,152,22,3,281.27,29.58,India
1680,2024-05-06,34,2,5,881.56,93.97,India
1681,2024-08-06,101,22,1,281.27,39.22,India
1682,2023-11-18,25,15,1,1364.09,83.42,India
1683,2022-11-29,21,13,2,408.96,25.78,India
1684,2024-04-06,68,20,2,466.94,3.3,India
1685,2023-10-27,104,9,3,137.15,13.47,India
1686,2024-04-26,32,6,1,682.88,7.26,India
1687,2022-06-19,50,14,4,1106.6,36.74,India
1688,2023-11-01,55,11,4,186.02,36.2,India
1689,2024-09-11,118,19,5,1293.17,34.17,India
1690,2023-03-31,74,22,4,281.27,34.89,India
1691,2024-08-23,177,21,5,848.37,154.36,India
1692,2022-02-17,74,16,2,840.53,85.74,India
1693,2024-11-27,64,21,4,848.37,57.09,India
1694,2022-04-11,170,14,1,1106.6,214.84,India
1695,2024-03-29,78,19,3,1293.17,183.02,India
1696,2022-11-05,88,19,3,1293.17,180.84,India
1697,2022-04-01,60,18,5,1218.1,199.24,India
1698,2024-01-02,120,3,1,892.57,157.94,India
1699,2024-03-30,42,14,3,1106.6,8.32,India
1700,2023-08-25,149,16,1,840.53,36.1,India
1701,2022-08-18,71,17,4,1187.13,143.44,India
1702,2023-10-02,169,25,2,1155.59,213.46,India
1703,2023-07-31,76,12,3,1060.53,38.22,India
1704,2022-09-07,24,18,2,1218.1,169.86,India
1705,2024-02-05,82,20,3,466.94,55.24,India
1706,2024-10-15,44,6,3,682.88,55.39,India
1707,2024-06-14,120,17,3,1187.13,186.01,India
1708,2024-03-27,185,17,5,1187.13,158.84,India
1709,2024-09-06,50,21,5,848.37,37.06,India
1710,2023-12-05,138,18,5,1218.1,189.3,India
1711,2024-02-02,4,6,1,682.88,110.92,India
1712,2023-02-16,128,21,4,848.37,33.65,India
1713,2022-10-18,158,2,4,881.56,15.6,India
1714,2023-08-21,139,6,3,682.88,35.62,India
1715,2024-04-01,51,1,1,421.52,15.6,India
1716,2023-01-02,102,13,1,408.96,40.8,India
1717,2022-12-28,74,10,5,455.13,18.23,India
1718,2023-06-15,70,23,1,1250.88,196.38,India
1719,2023-11-17,192,21,4,848.37,146.28,India
1720,2022-10-30,142,15,2,1364.09,178.29,India
1721,2024-10-25,97,13,3,408.96,5.07,India
1722,2023-08-01,157,16,2,840.53,145.58,India
1723,2024-02-02,21,16,4,840.53,35.58,India
1724,2022-03-13,153,4,2,93.9,5.21,India
1725,2023-01-06,100,1,1,421.52,64.47,India
1726,2023-09-10,158,19,3,1293.17,193.47,India
1727,2023-12-05,119,10,4,455.13,18.69,India
1728,2023-03-14,141,24,2,362.1,71.75,India
1729,2022-01-18,48,25,5,1155.59,45.49,India
1730,2023-10-04,33,20,3,466.94,92.48,India
1731,2023-12-20,134,17,3,1187.13,77.07,India
1732,2023-12-13,167,12,1,1060.53,124.37,India
1733,2023-07-06,126,6,1,682.88,73.85,India
1734,2024-11-24,23,14,2,1106.6,135.1,India
1735,2023-10-29,45,21,3,848.37,151.19,India
1736,2022-07-24,81,3,1,892.57,114.73,India
1737,2023-06-15,102,18,4,1218.1,6.54,India
1738,2022-09-27,195,4,4,93.9,18.13,India
1739,2022-02-18,94,19,1,1293.17,179.89,India
1740,2023-11-19,73,20,3,466.94,47.8,India
1741,2022-07-06,50,8,3,1373.73,192.86,India
1742,2023-05-18,94,11,3,186.02,35.51,India
1743,2023-07-01,98,24,4,362.1,70.01,India
1744,2023-01-31,46,1,4,421.52,74.99,India
1745,2023-06-29,193,5,5,287.72,27.43,India
1746,2022-02-18,64,5,3,287.72,1.69,India
1747,2024-12-17,15,20,3,466.94,68.84,India
1748,2023-04-06,200,12,5,1060.53,71.78,India
1749,2024-01-04,68,8,3,1373.73,84.96,India
1750,2022-03-02,109,14,2,1106.6,135.29,India
1751,2022-03-13,166,5,4,287.72,54.57,India
1752,2022-04-07,114,2,5,881.56,104.29,India
1753,2022-10-07,50,6,1,682.88,19.32,India
1754,2022-10-28,95,1,1,421.52,57.9,India
1755,2023-10-29,169,6,3,682.88,83.25,India
1756,2022-01-05,175,1,5,421.52,34.73,India
1757,2023-07-16,189,6,2,682.88,55.53,India
1758,2022-12-19,101,13,2,408.96,9.47,India
1759,2023-01-05,24,12,3,1060.53,164.71,India
1760,2022-03-28,160,1,1,421.52,70.54,India
1761,2022-03-02,163,18,1,1218.1,18.8,India
1762,2023-07-04,129,14,3,1106.6,150.72,India
1763,2024-09-07,142,4,4,93.9,14.6,India
1764,2024-03-20,178,17,4,1187.13,46.98,India
1765,2022-11-24,77,3,2,892.57,74.48,India
1766,2022-03-24,178,9,4,137.15,17.07,India
1767,2023-01-21,130,10,2,455.13,83.02,India
1768,2022-01-30,147,21,2,848.37,167.38,India
1769,2024-12-09,55,25,3,1155.59,40.32,India
1770,2023-05-08,139,10,2,455.13,37.59,India
1771,2022-07-05,114,6,2,682.88,97.59,India
1772,2023-05-07,124,12,1,1060.53,63.7,India
1773,2024-11-25,141,14,3,1106.6,68.83,India
1774,2022-03-31,157,9,3,137.15,20.92,India
1775,2024-06-03,135,21,2,848.37,17.92,India
1776,2023-03-01,61,9,1,137.15,27.29,India
1777,2024-08-16,126,3,3,892.57,45.2,India
1778,2023-08-20,18,1,4,421.52,32.33,India
1779,2023-11-09,8,18,1,1218.1,42.2,India
1780,2022-05-05,35,20,3,466.94,91.25,India
1781,2024-07-09,133,21,3,848.37,164.7,India
1782,2024-05-29,46,18,1,1218.1,238.33,India
1783,2024-11-05,26,6,3,682.88,5.99,India
1784,2022-01-29,29,12,5,1060.53,176.17,India
1785,2024-03-30,193,1,2,421.52,19.18,India
1786,2022-06-22,128,8,3,1373.73,218.52,India
1787,2022-04-18,1,1,2,421.52,73.22,India
1788,2024-02-19,9,19,5,1293.17,237.95,India
1789,2023-09-01,197,23,5,1250.88,157.5,India
1790,2022-09-27,144,7,5,144.39,17.82,India
1791,2022-07-06,59,3,4,892.57,48.93,India
1792,2024-06-08,190,22,4,281.27,11.01,India
1793,2022-01-17,196,24,1,362.1,34.49,India
1794,2022-09-01,90,9,5,137.15,11.28,India
1795,2024-09-18,60,7,4,144.39,25.39,India
1796,2022-09-12,40,25,4,1155.59,109.88,India
1797,2022-04-01,175,25,4,1155.59,177.66,India
1798,2024-12-11,118,24,5,362.1,69.5,India
1799,2024-06-13,200,5,1,287.72,38.15,India
1800,2022-03-18,153,19,5,1293.17,246.66,India
1801,2022-11-26,163,6,2,682.88,0.24,India
1802,2023-08-29,152,9,2,137.15,15.3,India
1803,2023-05-15,72,13,3,408.96,75.73,India
1804,2024-02-26,190,7,3,144.39,20.83,India
1805,2024-07-24,23,15,1,1364.09,41.15,India
1806,2023-06-17,109,7,1,144.39,11.47,India
1807,2023-10-21,153,22,2,281.27,52.13,India
1808,2024-10-15,164,4,5,93.9,11.55,India
1809,2024-01-14,89,5,4,287.72,35.83,India
1810,2022-08-02,41,15,3,1364.09,44.27,India
1811,2022-09-09,116,11,1,186.02,0.34,India
1812,2024-09-21,58,21,4,848.37,2.39,India
1813,2022-08-01,104,1,3,421.52,50.75,India
1814,2022-11-25,99,14,4,1106.6,219.55,India
1815,2024-07-09,68,2,4,881.56,142.17,India
1816,2023-12-29,59,6,5,682.88,118.9,India
1817,2024-11-25,182,7,2,144.39,16.02,India
1818,2024-08-13,132,10,5,455.13,36.25,India
1819,2022-09-17,112,19,1,1293.17,116.39,India
1820,2023-07-22,3,16,3,840.53,25.97,India
1821,2022-06-30,146,15,1,1364.09,183.18,India
1822,2023-10-31,68,23,2,1250.88,13.57,India
1823,2024-04-02,19,20,4,466.94,73.65,India
1824,2022-08-24,164,18,5,1218.1,137.43,India
1825,2023-08-28,72,3,5,892.57,79.45,India
1826,2024-04-06,109,2,4,881.56,4.27,India
1827,2022-12-27,77,18,1,1218.1,242.37,India
1828,2024-08-06,104,7,2,144.39,13.13,India
1829,2024-12-22,51,25,1,1155.59,182.03,India
1830,2022-08-10,196,11,4,186.02,31.96,India
1831,2024-09-03,7,3,1,892.57,22.36,India
1832,2022-12-15,56,21,3,848.37,89.45,India
1833,2024-12-04,161,2,2,881.56,171.33,India
1834,2023-09-05,179,11,3,186.02,11.49,India
1835,2022-06-21,53,23,3,1250.88,56.0,India
1836,2023-08-01,50,18,5,1218.1,234.33,India
1837,2022-11-25,75,17,1,1187.13,160.72,India
1838,2022-11-23,148,22,1,281.27,15.99,India
1839,2023-02-02,117,21,4,848.37,73.43,India
1840,2023-08-24,125,17,5,1187.13,222.33,India
1841,2024-10-17,162,14,5,1106.6,10.52,India
1842,2024-01-18,125,13,5,408.96,7.85,India
1843,2023-10-18,183,19,4,1293.17,203.7,India
1844,2022-09-28,132,5,3,287.72,36.28,India
1845,2023-10-24,135,3,1,892.57,177.64,India
1846,2022-10-22,185,17,4,1187.13,97.74,India
1847,2024-06-28,129,25,3,1155.59,122.63,India
1848,2023-07-19,140,19,2,1293.17,128.38,India
1849,2022-12-08,183,15,2,1364.09,229.41,India
1850,2022-03-10,9,4,3,93.9,17.17,India
1851,2022-03-02,49,15,2,1364.09,188.03,India
1852,2024-11-25,92,16,1,840.53,85.46,India
1853,2024-05-02,65,24,4,362.1,53.21,India
1854,2022-06-09,153,22,1,281.27,19.98,India
1855,2023-04-11,66,7,5,144.39,6.83,India
1856,2023-06-08,96,3,5,892.57,109.88,India
1857,2024-09-17,19,20,4,466.94,92.38,India
1858,2022-02-18,123,22,5,281.27,29.64,India
1859,2022-01-29,136,7,1,144.39,22.58,India
1860,2024-04-11,129,1,5,421.52,47.91,India
1861,2023-11-08,46,21,3,848.37,99.83,India
1862,2022-12-22,6,15,4,1364.09,45.04,India
1863,2022-10-05,1,12,3,1060.53,19.23,India
1864,2024-12-04,51,14,3,1106.6,121.21,India
1865,2023-01-01,158,15,3,1364.09,66.82,India
1866,2024-09-09,110,20,3,466.94,65.91,India
1867,2023-08-03,173,14,4,1106.6,123.74,India
1868,2022-06-15,49,7,4,144.39,21.86,India
1869,2022-05-14,184,24,4,362.1,19.48,India
1870,2023-04-19,200,1,2,421.52,63.7,India
1871,2022-06-21,89,6,2,682.88,110.32,India
1872,2024-09-07,159,25,4,1155.59,49.0,India
1873,2024-03-28,166,14,2,1106.6,142.98,India
1874,2024-06-20,130,14,3,1106.6,115.11,India
1875,2023-10-09,139,23,5,1250.88,123.85,India
1876,2022-11-05,107,18,5,1218.1,3.73,India
1877,2023-02-23,5,25,2,1155.59,51.63,India
1878,2024-12-21,103,3,5,892.57,0.67,India
1879,2022-12-15,97,20,4,466.94,45.51,India
1880,2023-09-14,79,12,2,1060.53,163.32,India
1881,2023-12-27,134,1,3,421.52,62.18,India
1882,2023-09-14,155,19,4,1293.17,8.12,India
1883,2022-12-09,177,18,4,1218.1,110.33,India
1884,2024-02-28,106,9,4,137.15,25.64,India
1885,2024-06-01,122,10,5,455.13,74.35,India
1886,2022-05-08,94,15,2,1364.09,105.51,India
1887,2022-01-11,166,20,2,466.94,71.94,India
1888,2023-01-17,93,18,2,1218.1,155.16,India
1889,2022-12-06,55,7,2,144.39,25.29,India
1890,2022-07-10,83,5,4,287.72,35.73,India
1891,2024-02-05,64,16,2,840.53,63.98,India
1892,2022-12-31,16,6,3,682.88,17.32,India
1893,2024-04-30,123,18,1,1218.1,188.26,India
1894,2023-06-17,108,8,5,1373.73,194.73,India
1895,2022-05-28,187,6,2,682.88,22.2,India
1896,2022-02-26,20,12,5,1060.53,84.42,India
1897,2023-07-17,15,23,4,1250.88,197.45,India
1898,2023-12-11,133,18,4,1218.1,115.52,India
1899,2024-05-17,135,4,3,93.9,16.73,India
1900,2024-03-14,165,1,4,421.52,58.07,India
1901,2022-07-02,103,9,5,137.15,13.77,India
1902,2022-05-24,156,2,2,881.56,119.9,India
1903,2024-08-27,117,8,3,1373.73,77.54,India
1904,2024-04-04,119,16,3,840.53,122.47,India
1905,2024-08-26,50,7,3,144.39,5.0,India
1906,2022-02-05,135,4,2,93.9,2.84,India
1907,2024-10-28,177,22,2,281.27,47.21,India
1908,2022-11-10,160,13,1,408.96,26.72,India
1909,2022-01-15,120,7,3,144.39,5.23,India
1910,2024-11-03,181,4,1,93.9,17.83,India
1911,2024-05-24,19,6,4,682.88,38.8,India
1912,2023-04-08,45,20,3,466.94,78.89,India
1913,2024-04-12,96,24,3,362.1,58.7,India
1914,2022-08-29,129,21,3,848.37,137.6,India
1915,2022-05-23,25,6,2,682.88,4.6,India
1916,2023-03-27,198,23,2,1250.88,145.71,India
1917,2022-05-16,136,4,4,93.9,13.67,India
1918,2023-06-02,50,15,3,1364.09,191.75,India
1919,2023-06-28,54,2,5,881.56,68.37,India
1920,2023-09-21,147,23,4,1250.88,110.71,India
1921,2022-10-02,68,10,5,455.13,45.37,India
1922,2024-12-10,163,16,4,840.53,48.62,India
1923,2023-07-05,54,13,2,408.96,8.66,India
1924,2023-02-27,64,17,2,1187.13,90.33,India
1925,2024-07-03,27,13,5,408.96,17.6,India
1926,2024-02-11,46,10,3,455.13,46.33,India
1927,2023-08-03,92,1,5,421.52,58.11,India
1928,2023-06-15,104,4,5,93.9,13.89,India
1929,2022-04-05,182,21,4,848.37,7.61,India
1930,2024-11-10,91,18,2,1218.1,216.17,India
1931,2023-10-30,7,8,1,1373.73,34.82,India
1932,2024-01-31,29,1,1,421.52,43.87,India
1933,2023-11-23,128,7,5,144.39,14.32,India
1934,2022-12-25,162,10,3,455.13,29.0,India
1935,2023-09-29,48,6,5,682.88,34.28,India
1936,2024-12-25,19,4,4,93.9,15.9,India
1937,2022-07-25,96,4,5,93.9,3.12,India
1938,2022-05-11,89,23,3,1250.88,2.89,India
1939,2023-11-06,62,12,3,1060.53,73.08,India
1940,2024-02-26,90,1,4,421.52,57.05,India
1941,2023-12-28,189,21,3,848.37,84.23,India
1942,2024-06-05,153,8,5,1373.73,202.88,India
1943,2022-08-27,3,21,2,848.37,18.08,India
1944,2022-08-16,120,1,1,421.52,12.1,India
1945,2024-01-10,42,25,2,1155.59,23.12,India
1946,2022-11-05,75,2,5,881.56,26.62,India
1947,2022-12-29,133,16,2,840.53,90.34,India
1948,2023-04-01,15,24,4,362.1,44.03,India
1949,2024-02-15,115,24,5,362.1,15.01,India
1950,2024-01-31,155,8,4,1373.73,261.15,India
1951,2022-05-10,23,6,5,682.88,70.29,India
1952,2024-02-10,130,15,1,1364.09,94.1,India
1953,2022-12-24,111,13,2,408.96,43.3,India
1954,2024-08-09,15,16,5,840.53,59.62,India
1955,2023-02-09,9,2,5,881.56,106.2,India
1956,2023-01-09,74,25,3,1155.59,229.37,India
1957,2024-12-26,18,19,1,1293.17,247.41,India
1958,2022-05-10,32,7,4,144.39,1.17,India
1959,2023-08-29,194,25,4,1155.59,162.42,India
1960,2024-12-31,177,19,4,1293.17,64.25,India
1961,2023-09-12,8,14,3,1106.6,21.6,India
1962,2022-01-22,113,7,1,144.39,27.14,India
1963,2024-12-04,143,19,3,1293.17,217.22,India
1964,2023-12-23,181,10,2,455.13,11.23,India
1965,2023-06-02,94,3,5,892.57,22.34,India
1966,2022-09-03,41,22,2,281.27,13.9,India
1967,2022-10-06,170,1,2,421.52,37.34,India
1968,2024-01-20,52,22,4,281.27,30.43,India
1969,2022-12-22,134,20,3,466.94,35.43,India
1970,2024-01-28,130,6,3,682.88,114.51,India
1971,2022-09-03,126,15,2,1364.09,16.96,India
1972,2023-08-13,44,23,5,1250.88,30.26,India
1973,2023-08-05,125,20,3,466.94,46.81,India
1974,2024-10-19,182,14,4,1106.6,25.01,India
1975,2024-02-18,68,22,3,281.27,9.06,India
1976,2022-07-29,22,23,2,1250.88,171.95,India
1977,2024-08-12,180,4,2,93.9,2.73,India
1978,2022-11-26,52,14,2,1106.6,198.14,India
1979,2024-04-25,125,2,5,881.56,30.36,India
1980,2022-06-13,1,24,1,362.1,48.26,India
1981,2024-05-12,117,21,3,848.37,19.2,India
1982,2023-07-16,3,21,1,848.37,35.4,India
1983,2024-11-21,83,21,4,848.37,1.51,India
1984,2024-04-27,65,20,1,466.94,66.28,India
1985,2024-07-22,104,20,5,466.94,10.67,India
1986,2024-05-27,39,10,3,455.13,14.53,India
1987,2022-02-01,52,9,3,137.15,23.41,India
1988,2024-05-13,68,7,2,144.39,19.02,India
1989,2023-11-13,126,21,1,848.37,65.08,India
1990,2022-05-12,15,6,1,682.88,47.97,India
1991,2023-10-08,51,22,2,281.27,28.35,India
1992,2022-07-07,144,24,5,362.1,66.21,India
1993,2024-08-02,171,25,3,1155.59,186.42,India
1994,2024-07-15,119,19,4,1293.17,60.94,India
1995,2023-08-18,180,18,2,1218.1,239.45,India
1996,2022-11-17,30,9,1,137.15,11.1,India
1997,2022-07-04,62,11,1,186.02,15.36,India
1998,2024-11-07,198,19,3,1293.17,24.91,India
1999,2022-05-16,5,13,4,408.96,35.24,India
2000,2022-04-28,36,16,1,840.53,119.85,India
2001,2024-03-16,159,14,2,1106.6,57.3,India
2002,2022-10-21,78,13,5,408.96,40.33,India
2003,2023-03-06,139,15,4,1364.09,261.16,India
2004,2022-01-31,52,6,1,682.88,63.47,India
2005,2023-10-31,116,13,1,408.96,81.0,India
2006,2023-05-30,196,10,4,455.13,64.41,India
2007,2023-10-16,51,3,5,892.57,117.83,India
2008,2024-03-10,135,5,2,287.72,8.84,India
2009,2022-08-20,97,13,3,408.96,55.2,India
2010,2023-05-13,10,1,2,421.52,44.06,India
2011,2022-01-22,80,16,4,840.53,103.58,India
2012,2022-09-17,165,7,4,144.39,9.96,India
2013,2022-09-22,107,19,2,1293.17,176.1,India
2014,2023-07-09,3,8,4,1373.73,111.53,India
2015,2024-09-14,95,11,2,186.02,21.22,India
2016,2023-11-04,197,19,4,1293.17,231.2,India
2017,2022-05-21,116,14,2,1106.6,158.26,India
2018,2023-08-08,61,2,4,881.56,146.6,India
2019,2023-02-09,45,4,4,93.9,3.13,India
2020,2024-10-18,121,23,2,1250.88,175.36,India
2021,2023-06-17,68,13,2,408.96,59.12,India
2022,2023-02-12,192,8,3,1373.73,121.0,India
2023,2023-01-23,189,15,2,1364.09,250.91,India
2024,2022-05-14,191,23,2,1250.88,212.54,India
2025,2023-09-20,177,14,1,1106.6,39.46,India
2026,2023-05-06,121,7,3,144.39,3.94,India
2027,2024-12-08,179,6,5,682.88,26.81,India
2028,2022-12-29,182,4,5,93.9,11.95,India
2029,2022-04-17,20,18,5,1218.1,107.94,India
2030,2022-10-07,175,15,1,1364.09,269.69,India
2031,2024-10-14,200,24,4,362.1,20.33,India
2032,2024-04-29,102,7,3,144.39,22.99,India
2033,2022-02-02,28,19,2,1293.17,109.32,India
2034,2024-10-26,14,9,1,137.15,0.95,India
2035,2022-03-27,109,19,2,1293.17,188.04,India
2036,2022-09-18,49,11,4,186.02,8.44,India
2037,2022-08-31,173,10,2,455.13,7.33,India
2038,2024-10-16,14,9,5,137.15,0.18,India
2039,2023-10-10,32,10,3,455.13,76.83,India
2040,2024-02-14,178,18,2,1218.1,119.86,India
2041,2023-12-15,97,23,3,1250.88,182.05,India
2042,2022-11-30,48,16,2,840.53,142.06,India
2043,2024-05-24,47,23,2,1250.88,88.84,India
2044,2022-02-07,137,6,2,682.88,39.08,India
2045,2022-11-16,49,25,5,1155.59,148.67,India
2046,2023-11-16,160,8,2,1373.73,167.08,India
2047,2024-06-02,180,2,1,881.56,60.36,India
2048,2024-06-18,190,18,1,1218.1,111.14,India
2049,2023-05-09,199,20,4,466.94,3.53,India
2050,2022-02-21,77,21,4,848.37,18.15,India
2051,2022-08-26,97,16,4,840.53,130.54,India
2052,2023-02-22,151,1,1,421.52,4.0,India
2053,2024-06-16,82,1,4,421.52,82.45,India
2054,2024-03-20,27,2,4,881.56,46.76,India
2055,2022-10-17,142,16,3,840.53,113.15,India
2056,2022-07-17,94,11,5,186.02,17.5,India
2057,2023-02-18,67,2,4,881.56,86.46,India
2058,2024-08-19,17,18,1,1218.1,72.15,India
2059,2022-11-22,77,2,1,881.56,9.71,India
2060,2024-05-14,82,4,3,93.9,10.93,India
2061,2023-03-15,14,5,4,287.72,55.29,India
2062,2022-07-10,1,17,5,1187.13,39.17,India
2063,2023-12-14,122,21,1,848.37,133.83,India
2064,2023-11-19,87,4,4,93.9,10.4,India
2065,2024-09-07,29,19,3,1293.17,142.41,India
2066,2024-03-21,118,18,1,1218.1,205.14,India
2067,2023-01-22,32,19,3,1293.17,142.3,India
2068,2023-10-18,110,12,3,1060.53,158.66,India
2069,2022-08-20,183,2,5,881.56,32.51,India
2070,2023-06-01,82,10,3,455.13,42.22,India
2071,2022-02-12,9,9,2,137.15,10.81,India
2072,2022-06-27,122,10,3,455.13,20.58,India
2073,2022-03-10,70,1,2,421.52,33.91,India
2074,2022-12-12,62,16,3,840.53,20.53,India
2075,2023-12-26,24,13,4,408.96,71.82,India
2076,2022-10-07,41,9,1,137.15,21.08,India
2077,2022-11-01,188,24,2,362.1,65.09,India
2078,2024-09-11,54,5,5,287.72,24.2,India
2079,2022-06-04,5,1,3,421.52,27.53,India
2080,2023-08-23,97,11,1,186.02,9.36,India
2081,2024-01-25,145,13,3,408.96,55.75,India
2082,2024-10-17,99,22,5,281.27,10.43,India
2083,2022-04-17,57,10,2,455.13,73.49,India
2084,2022-02-06,65,21,1,848.37,11.54,India
2085,2022-01-24,60,15,4,1364.09,67.13,India
2086,2023-11-15,148,17,1,1187.13,229.08,India
2087,2024-04-07,49,23,5,1250.88,67.8,India
2088,2024-05-17,117,17,5,1187.13,129.79,India
2089,2022-11-29,65,17,5,1187.13,186.91,India
2090,2023-04-21,66,15,4,1364.09,0.53,India
2091,2024-03-01,190,25,4,1155.59,0.76,India
2092,2023-11-07,187,9,3,137.15,20.2,India
2093,2023-09-26,13,7,2,144.39,10.95,India
2094,2023-05-30,142,3,4,892.57,130.11,India
2095,2023-11-04,40,24,5,362.1,9.18,India
2096,2024-02-29,48,4,2,93.9,3.04,India
2097,2024-01-02,71,6,2,682.88,90.15,India
2098,2022-06-06,191,2,2,881.56,3.19,India
2099,2022-12-14,108,20,3,466.94,25.29,India
2100,2022-07-28,136,19,2,1293.17,145.79,India
2101,2022-06-17,31,14,3,1106.6,36.93,India
2102,2022-09-30,160,13,3,408.96,50.68,India
2103,2023-12-24,31,22,4,281.27,5.04,India
2104,2024-01-22,49,5,5,287.72,33.55,India
2105,2024-04-02,112,5,2,287.72,56.49,India
2106,2023-03-02,27,14,1,1106.6,92.33,India
2107,2024-12-03,181,16,2,840.53,125.4,India
2108,2022-10-23,141,5,3,287.72,11.17,India
2109,2022-06-14,31,9,1,137.15,24.72,India
2110,2024-11-11,93,23,5,1250.88,108.54,India
2111,2022-09-13,88,25,3,1155.59,116.77,India
2112,2022-03-05,22,10,2,455.13,25.41,India
2113,2023-12-05,135,25,5,1155.59,128.54,India
2114,2022-05-30,78,23,2,1250.88,91.95,India
2115,2023-03-14,21,13,5,408.96,44.65,India
2116,2024-10-07,13,16,3,840.53,125.42,India
2117,2022-02-26,104,9,4,137.15,1.81,India
2118,2022-07-04,142,3,3,892.57,112.51,India
2119,2022-02-07,105,17,4,1187.13,30.46,India
2120,2024-09-10,9,15,5,1364.09,116.44,India
2121,2022-01-27,1,2,4,881.56,58.84,India
2122,2024-07-15,188,10,3,455.13,51.54,India
2123,2024-08-26,149,11,4,186.02,17.37,India
2124,2023-12-21,17,14,2,1106.6,214.6,India
2125,2023-07-09,80,14,4,1106.6,73.46,India
2126,2022-08-06,15,9,3,137.15,1.9,India
2127,2024-12-09,22,13,1,408.96,8.74,India
2128,2024-01-21,71,4,5,93.9,9.75,India
2129,2024-05-24,91,12,5,1060.53,172.92,India
2130,2023-03-29,113,24,4,362.1,26.95,India
2131,2023-10-11,52,21,1,848.37,70.47,India
2132,2023-11-08,93,2,1,881.56,147.96,India
2133,2023-03-06,169,8,3,1373.73,55.05,India
2134,2023-07-23,173,22,5,281.27,43.87,India
2135,2022-06-09,116,18,4,1218.1,88.7,India
2136,2023-01-23,53,24,2,362.1,34.99,India
2137,2022-11-13,159,11,3,186.02,10.99,India
2138,2022-10-11,18,5,1,287.72,2.66,India
2139,2022-11-02,96,10,5,455.13,45.15,India
2140,2024-08-10,15,3,2,892.57,141.74,India
2141,2022-10-22,49,6,5,682.88,49.37,India
2142,2023-03-21,157,16,3,840.53,88.85,India
2143,2024-09-12,197,8,2,1373.73,157.17,India
2144,2022-04-11,69,5,2,287.72,35.42,India
2145,2022-01-27,65,6,1,682.88,124.13,India
2146,2024-11-23,83,2,4,881.56,106.42,India
2147,2022-04-15,14,17,1,1187.13,233.76,India
2148,2023-11-02,178,24,2,362.1,54.69,India
2149,2024-08-18,107,10,2,455.13,16.75,India
2150,2024-10-14,44,22,2,281.27,14.98,India
2151,2024-09-21,138,20,1,466.94,79.27,India
2152,2023-12-12,81,11,5,186.02,1.18,India
2153,2023-09-27,65,18,2,1218.1,52.13,India
2154,2023-11-24,152,2,5,881.56,29.97,India
